Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5283
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:22:24
Melhor solução em: 

00:22:25
Número de cromossosmos: 190
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 85 | c: 85 | d: 3438 | w: 6 | l: 0
t: 44 | c: 129 | d: 3608 | w: 10 | l: 0
t: 92 | c: 221 | d: 3594 | w: 7 | l: 0
t: 49 | c: 270 | d: 3803 | w: 4 | l: 0
t: 42 | c: 312 | d: 4097 | w: 10 | l: 0
t: 16 | c: 328 | d: 3537 | w: 3 | l: 0
t: 7 | c: 335 | d: 3946 | w: 7 | l: 0
t: 83 | c: 418 | d: 3379 | w: 9 | l: 0
t: 2 | c: 420 | d: 3363 | w: 10 | l: 0
t: 19 | c: 439 | d: 3577 | w: 7 | l: 0
t: 19 | c: 458 | d: 3665 | w: 1 | l: 0
t: 32 | c: 490 | d: 3662 | w: 6 | l: 0
t: 13 | c: 503 | d: 3534 | w: 1 | l: 0
t: 24 | c: 527 | d: 4101 | w: 9 | l: 0
t: 57 | c: 584 | d: 3731 | w: 4 | l: 0
t: 27 | c: 611 | d: 3634 | w: 2 | l: 0
t: 44 | c: 655 | d: 3920 | w: 9 | l: 0
t: 56 | c: 711 | d: 3726 | w: 9 | l: 0
t: 76 | c: 787 | d: 3421 | w: 9 | l: 0
t: 24 | c: 811 | d: 3875 | w: 1 | l: 0
t: 62 | c: 873 | d: 3954 | w: 7 | l: 0
t: 34 | c: 907 | d: 3540 | w: 5 | l: 0
t: 18 | c: 925 | d: 3843 | w: 8 | l: 0
t: 8 | c: 933 | d: 3984 | w: 8 | l: 0
t: 86 | c: 1019 | d: 3685 | w: 9 | l: 0
t: 10 | c: 1029 | d: 3704 | w: 5 | l: 0
t: 20 | c: 1049 | d: 3993 | w: 6 | l: 0
t: 83 | c: 1132 | d: 3907 | w: 2 | l: 0
t: 62 | c: 1194 | d: 3377 | w: 6 | l: 0
t: 48 | c: 1242 | d: 4135 | w: 4 | l: 0
t: 24 | c: 1266 | d: 3565 | w: 5 | l: 0
t: 93 | c: 1359 | d: 3394 | w: 5 | l: 0
t: 17 | c: 1376 | d: 4056 | w: 4 | l: 0
t: 35 | c: 1411 | d: 3475 | w: 1 | l: 0
t: 13 | c: 1424 | d: 3429 | w: 6 | l: 0
t: 53 | c: 1477 | d: 4158 | w: 6 | l: 0
t: 39 | c: 1516 | d: 3432 | w: 8 | l: 0
t: 8 | c: 1524 | d: 4095 | w: 8 | l: 0
t: 37 | c: 1561 | d: 3985 | w: 4 | l: 0
t: 13 | c: 1574 | d: 4115 | w: 2 | l: 0
t: 55 | c: 1629 | d: 4008 | w: 3 | l: 0
t: 41 | c: 1670 | d: 3442 | w: 5 | l: 0
t: 55 | c: 1725 | d: 4250 | w: 6 | l: 0
t: 3 | c: 1728 | d: 4209 | w: 10 | l: 0
t: 54 | c: 1782 | d: 3718 | w: 8 | l: 0
t: 74 | c: 1856 | d: 3870 | w: 8 | l: 0
t: 46 | c: 1902 | d: 3641 | w: 2 | l: 0
t: 29 | c: 1931 | d: 3801 | w: 7 | l: 0
t: 56 | c: 1987 | d: 3393 | w: 6 | l: 0
t: 30 | c: 2017 | d: 3822 | w: 7 | l: 0
t: 95 | c: 2112 | d: 3877 | w: 3 | l: 0
t: 33 | c: 2145 | d: 4129 | w: 2 | l: 0
t: 48 | c: 2193 | d: 3752 | w: 10 | l: 0
t: 22 | c: 2215 | d: 3860 | w: 1 | l: 0
t: 84 | c: 2299 | d: 3889 | w: 9 | l: 0
t: 16 | c: 2315 | d: 4284 | w: 6 | l: 0
t: 20 | c: 2335 | d: 4042 | w: 7 | l: 0
t: 77 | c: 2412 | d: 3872 | w: 3 | l: 0
t: 2 | c: 2414 | d: 4154 | w: 10 | l: 0
t: 52 | c: 2466 | d: 3628 | w: 2 | l: 0
t: 70 | c: 2536 | d: 3430 | w: 4 | l: 0
t: 84 | c: 2620 | d: 3907 | w: 6 | l: 0
t: 51 | c: 2671 | d: 3871 | w: 3 | l: 0
t: 14 | c: 2685 | d: 3509 | w: 3 | l: 0
t: 73 | c: 2758 | d: 4007 | w: 8 | l: 0
t: 63 | c: 2821 | d: 3457 | w: 1 | l: 0
t: 24 | c: 2845 | d: 3749 | w: 10 | l: 0
t: 24 | c: 2869 | d: 3620 | w: 5 | l: 0
t: 11 | c: 2880 | d: 3692 | w: 2 | l: 0
t: 57 | c: 2937 | d: 3558 | w: 3 | l: 0
t: 65 | c: 3002 | d: 4061 | w: 10 | l: 0
t: 92 | c: 3094 | d: 3764 | w: 7 | l: 0
t: 41 | c: 3135 | d: 3786 | w: 1 | l: 0
t: 83 | c: 3218 | d: 3481 | w: 4 | l: 0
t: 86 | c: 3304 | d: 3379 | w: 10 | l: 0
t: 41 | c: 3345 | d: 3515 | w: 1 | l: 0
t: 57 | c: 3402 | d: 3469 | w: 3 | l: 0
t: 75 | c: 3477 | d: 3548 | w: 10 | l: 0
t: 100 | c: 3577 | d: 3696 | w: 10 | l: 0
t: 67 | c: 3644 | d: 3845 | w: 10 | l: 0
t: 80 | c: 3724 | d: 3864 | w: 6 | l: 0
t: 16 | c: 3740 | d: 3941 | w: 10 | l: 0
t: 42 | c: 3782 | d: 3978 | w: 2 | l: 0
t: 71 | c: 3853 | d: 4016 | w: 2 | l: 0
t: 88 | c: 3941 | d: 3965 | w: 10 | l: 0
t: 66 | c: 4007 | d: 4054 | w: 6 | l: 0
t: 50 | c: 4057 | d: 4165 | w: 7 | l: 0
t: 7 | c: 4064 | d: 4106 | w: 3 | l: 0
t: 24 | c: 4088 | d: 4158 | w: 5 | l: 0
t: 71 | c: 4159 | d: 4173 | w: 7 | l: 0
t: 35 | c: 4194 | d: 4211 | w: 3 | l: 0
t: 70 | c: 4264 | d: 4280 | w: 6 | l: 0
t: 65 | c: 4329 | d: 4284 | w: 5 | l: 45
t: 51 | c: 4380 | d: 4260 | w: 2 | l: 120
t: 66 | c: 4446 | d: 4260 | w: 2 | l: 186
t: 71 | c: 4517 | d: 4091 | w: 2 | l: 426
t: 66 | c: 4583 | d: 3973 | w: 1 | l: 610
t: 68 | c: 4651 | d: 3744 | w: 1 | l: 907
t: 68 | c: 4719 | d: 3648 | w: 1 | l: 1071
t: 73 | c: 4792 | d: 3786 | w: 1 | l: 1006
Valor: 5283
