Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6187
Tempo máximo em minutos: 15

Algoritmo iniciou em: 

07:26:28
Melhor solução em: 

07:26:34
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 5 | c: 5 | d: 4520 | w: 5 | l: 0
t: 55 | c: 60 | d: 4281 | w: 4 | l: 0
t: 47 | c: 107 | d: 4262 | w: 1 | l: 0
t: 60 | c: 167 | d: 3811 | w: 4 | l: 0
t: 65 | c: 232 | d: 4188 | w: 9 | l: 0
t: 54 | c: 286 | d: 3729 | w: 6 | l: 0
t: 14 | c: 300 | d: 3875 | w: 8 | l: 0
t: 95 | c: 395 | d: 3724 | w: 6 | l: 0
t: 46 | c: 441 | d: 4547 | w: 9 | l: 0
t: 69 | c: 510 | d: 4207 | w: 8 | l: 0
t: 49 | c: 559 | d: 4318 | w: 8 | l: 0
t: 51 | c: 610 | d: 4760 | w: 9 | l: 0
t: 53 | c: 663 | d: 4609 | w: 6 | l: 0
t: 39 | c: 702 | d: 3782 | w: 8 | l: 0
t: 14 | c: 716 | d: 4248 | w: 8 | l: 0
t: 100 | c: 816 | d: 4025 | w: 6 | l: 0
t: 87 | c: 903 | d: 4582 | w: 6 | l: 0
t: 19 | c: 922 | d: 3767 | w: 5 | l: 0
t: 73 | c: 995 | d: 4068 | w: 7 | l: 0
t: 65 | c: 1060 | d: 4366 | w: 7 | l: 0
t: 31 | c: 1091 | d: 3857 | w: 10 | l: 0
t: 53 | c: 1144 | d: 4537 | w: 4 | l: 0
t: 60 | c: 1204 | d: 4151 | w: 4 | l: 0
t: 13 | c: 1217 | d: 4567 | w: 10 | l: 0
t: 14 | c: 1231 | d: 3797 | w: 5 | l: 0
t: 97 | c: 1328 | d: 4126 | w: 5 | l: 0
t: 33 | c: 1361 | d: 4281 | w: 5 | l: 0
t: 49 | c: 1410 | d: 4360 | w: 9 | l: 0
t: 99 | c: 1509 | d: 4227 | w: 10 | l: 0
