Algoritmo Genético
Arquivo: wt100-4.txt
Melhor valor encontrado: 

5150
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

23:54:36
Melhor solução em: 

23:54:40
Número de cromossosmos: 50
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 93 | c: 93 | d: 3438 | w: 9 | l: 0
t: 39 | c: 132 | d: 3649 | w: 10 | l: 0
t: 52 | c: 184 | d: 3458 | w: 9 | l: 0
t: 7 | c: 191 | d: 3980 | w: 8 | l: 0
t: 78 | c: 269 | d: 3547 | w: 2 | l: 0
t: 98 | c: 367 | d: 3417 | w: 10 | l: 0
t: 35 | c: 402 | d: 4179 | w: 1 | l: 0
t: 1 | c: 403 | d: 4151 | w: 4 | l: 0
t: 88 | c: 491 | d: 3641 | w: 8 | l: 0
t: 40 | c: 531 | d: 4069 | w: 9 | l: 0
t: 6 | c: 537 | d: 4232 | w: 4 | l: 0
t: 93 | c: 630 | d: 3501 | w: 5 | l: 0
t: 40 | c: 670 | d: 3870 | w: 7 | l: 0
t: 22 | c: 692 | d: 3821 | w: 6 | l: 0
t: 2 | c: 694 | d: 3515 | w: 1 | l: 0
t: 80 | c: 774 | d: 3412 | w: 7 | l: 0
t: 66 | c: 840 | d: 3647 | w: 8 | l: 0
t: 75 | c: 915 | d: 3735 | w: 3 | l: 0
t: 69 | c: 984 | d: 3594 | w: 3 | l: 0
t: 7 | c: 991 | d: 3883 | w: 4 | l: 0
t: 74 | c: 1065 | d: 3377 | w: 4 | l: 0
t: 71 | c: 1136 | d: 3581 | w: 3 | l: 0
t: 92 | c: 1228 | d: 3832 | w: 5 | l: 0
t: 30 | c: 1258 | d: 3542 | w: 9 | l: 0
t: 32 | c: 1290 | d: 4065 | w: 4 | l: 0
t: 43 | c: 1333 | d: 3461 | w: 3 | l: 0
t: 28 | c: 1361 | d: 3645 | w: 6 | l: 0
t: 33 | c: 1394 | d: 3689 | w: 7 | l: 0
t: 66 | c: 1460 | d: 4109 | w: 6 | l: 0
t: 35 | c: 1495 | d: 3514 | w: 4 | l: 0
t: 35 | c: 1530 | d: 3610 | w: 7 | l: 0
t: 58 | c: 1588 | d: 3385 | w: 3 | l: 0
t: 44 | c: 1632 | d: 4231 | w: 4 | l: 0
t: 67 | c: 1699 | d: 4088 | w: 8 | l: 0
t: 2 | c: 1701 | d: 3919 | w: 7 | l: 0
t: 11 | c: 1712 | d: 3901 | w: 4 | l: 0
t: 3 | c: 1715 | d: 4016 | w: 4 | l: 0
t: 16 | c: 1731 | d: 4130 | w: 2 | l: 0
t: 49 | c: 1780 | d: 4266 | w: 10 | l: 0
t: 47 | c: 1827 | d: 4031 | w: 6 | l: 0
t: 3 | c: 1830 | d: 3720 | w: 3 | l: 0
t: 4 | c: 1834 | d: 4171 | w: 7 | l: 0
t: 67 | c: 1901 | d: 3938 | w: 10 | l: 0
