Algoritmo Genético
Arquivo: wt100-4.txt
Melhor valor encontrado: 

5011
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

23:44:36
Melhor solução em: 

23:44:41
Número de cromossosmos: 182
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 93 | c: 93 | d: 3653 | w: 6 | l: 0
t: 1 | c: 94 | d: 4151 | w: 4 | l: 0
t: 56 | c: 150 | d: 3907 | w: 3 | l: 0
t: 98 | c: 248 | d: 3417 | w: 10 | l: 0
t: 4 | c: 252 | d: 4052 | w: 3 | l: 0
t: 17 | c: 269 | d: 3438 | w: 1 | l: 0
t: 50 | c: 319 | d: 3370 | w: 6 | l: 0
t: 69 | c: 388 | d: 3594 | w: 3 | l: 0
t: 66 | c: 454 | d: 3647 | w: 8 | l: 0
t: 58 | c: 512 | d: 3385 | w: 3 | l: 0
t: 8 | c: 520 | d: 3719 | w: 2 | l: 0
t: 6 | c: 526 | d: 3938 | w: 1 | l: 0
t: 4 | c: 530 | d: 4207 | w: 3 | l: 0
t: 49 | c: 579 | d: 4266 | w: 10 | l: 0
t: 18 | c: 597 | d: 4171 | w: 7 | l: 0
t: 22 | c: 619 | d: 3821 | w: 6 | l: 0
t: 80 | c: 699 | d: 3412 | w: 7 | l: 0
t: 15 | c: 714 | d: 4270 | w: 1 | l: 0
t: 74 | c: 788 | d: 3960 | w: 6 | l: 0
t: 90 | c: 878 | d: 3967 | w: 5 | l: 0
t: 41 | c: 919 | d: 4244 | w: 4 | l: 0
t: 61 | c: 980 | d: 4020 | w: 4 | l: 0
t: 75 | c: 1055 | d: 3735 | w: 3 | l: 0
t: 7 | c: 1062 | d: 3883 | w: 4 | l: 0
t: 58 | c: 1120 | d: 3516 | w: 6 | l: 0
t: 58 | c: 1178 | d: 4232 | w: 10 | l: 0
t: 39 | c: 1217 | d: 3730 | w: 4 | l: 0
t: 33 | c: 1250 | d: 3689 | w: 7 | l: 0
t: 35 | c: 1285 | d: 3514 | w: 4 | l: 0
t: 92 | c: 1377 | d: 3832 | w: 5 | l: 0
t: 28 | c: 1405 | d: 3645 | w: 6 | l: 0
t: 78 | c: 1483 | d: 3547 | w: 2 | l: 0
t: 6 | c: 1489 | d: 4232 | w: 4 | l: 0
t: 62 | c: 1551 | d: 3562 | w: 3 | l: 0
t: 48 | c: 1599 | d: 3585 | w: 2 | l: 0
t: 98 | c: 1697 | d: 4041 | w: 3 | l: 0
t: 56 | c: 1753 | d: 3550 | w: 2 | l: 0
t: 39 | c: 1792 | d: 3649 | w: 10 | l: 0
t: 25 | c: 1817 | d: 3867 | w: 5 | l: 0
t: 3 | c: 1820 | d: 3720 | w: 3 | l: 0
t: 97 | c: 1917 | d: 3940 | w: 10 | l: 0
t: 93 | c: 2010 | d: 3438 | w: 9 | l: 0
t: 2 | c: 2012 | d: 3919 | w: 7 | l: 0
t: 40 | c: 2052 | d: 3870 | w: 7 | l: 0
