Algoritmo Genético
Arquivo: wt100-13.txt
Melhor valor encontrado: 

180872
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:25:24
Melhor solução em: 

00:25:30
Número de cromossosmos: 58
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 51 | c: 51 | d: 2130 | w: 8 | l: 0
t: 6 | c: 57 | d: 2639 | w: 9 | l: 0
t: 9 | c: 66 | d: 1776 | w: 9 | l: 0
t: 1 | c: 67 | d: 1705 | w: 8 | l: 0
t: 16 | c: 83 | d: 2280 | w: 8 | l: 0
t: 10 | c: 93 | d: 2459 | w: 5 | l: 0
t: 47 | c: 140 | d: 2334 | w: 7 | l: 0
t: 65 | c: 205 | d: 1626 | w: 6 | l: 0
t: 33 | c: 238 | d: 1672 | w: 10 | l: 0
t: 14 | c: 252 | d: 2042 | w: 5 | l: 0
t: 16 | c: 268 | d: 1676 | w: 9 | l: 0
t: 4 | c: 272 | d: 2435 | w: 7 | l: 0
t: 39 | c: 311 | d: 1944 | w: 9 | l: 0
t: 64 | c: 375 | d: 1768 | w: 10 | l: 0
t: 7 | c: 382 | d: 2253 | w: 1 | l: 0
t: 67 | c: 449 | d: 1800 | w: 10 | l: 0
t: 37 | c: 486 | d: 1848 | w: 5 | l: 0
t: 11 | c: 497 | d: 2272 | w: 2 | l: 0
t: 55 | c: 552 | d: 1685 | w: 5 | l: 0
t: 10 | c: 562 | d: 1859 | w: 5 | l: 0
t: 39 | c: 601 | d: 1712 | w: 3 | l: 0
t: 32 | c: 633 | d: 1865 | w: 7 | l: 0
t: 25 | c: 658 | d: 1675 | w: 4 | l: 0
t: 48 | c: 706 | d: 1715 | w: 10 | l: 0
t: 6 | c: 712 | d: 2277 | w: 7 | l: 0
t: 63 | c: 775 | d: 1670 | w: 9 | l: 0
t: 4 | c: 779 | d: 2327 | w: 5 | l: 0
t: 37 | c: 816 | d: 1997 | w: 10 | l: 0
t: 28 | c: 844 | d: 1929 | w: 2 | l: 0
t: 60 | c: 904 | d: 1719 | w: 5 | l: 0
t: 20 | c: 924 | d: 2396 | w: 9 | l: 0
t: 7 | c: 931 | d: 1696 | w: 10 | l: 0
t: 61 | c: 992 | d: 1739 | w: 5 | l: 0
t: 12 | c: 1004 | d: 2595 | w: 3 | l: 0
t: 98 | c: 1102 | d: 1755 | w: 7 | l: 0
t: 34 | c: 1136 | d: 1914 | w: 5 | l: 0
t: 59 | c: 1195 | d: 2382 | w: 6 | l: 0
t: 14 | c: 1209 | d: 1856 | w: 10 | l: 0
t: 63 | c: 1272 | d: 1945 | w: 8 | l: 0
t: 32 | c: 1304 | d: 2057 | w: 8 | l: 0
