Algoritmo Genético
Arquivo: wt100-7.txt
Melhor valor encontrado: 

51293
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:16:24
Melhor solução em: 

00:16:27
Número de cromossosmos: 178
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 10 | c: 10 | d: 2785 | w: 9 | l: 0
t: 10 | c: 20 | d: 2653 | w: 4 | l: 0
t: 1 | c: 21 | d: 3078 | w: 9 | l: 0
t: 18 | c: 39 | d: 3264 | w: 6 | l: 0
t: 31 | c: 70 | d: 2869 | w: 2 | l: 0
t: 4 | c: 74 | d: 2829 | w: 6 | l: 0
t: 32 | c: 106 | d: 3418 | w: 3 | l: 0
t: 90 | c: 196 | d: 2700 | w: 9 | l: 0
t: 98 | c: 294 | d: 3123 | w: 8 | l: 0
t: 5 | c: 299 | d: 2910 | w: 4 | l: 0
t: 61 | c: 360 | d: 2620 | w: 4 | l: 0
t: 28 | c: 388 | d: 3276 | w: 10 | l: 0
t: 39 | c: 427 | d: 2703 | w: 7 | l: 0
t: 62 | c: 489 | d: 2965 | w: 3 | l: 0
t: 33 | c: 522 | d: 3233 | w: 4 | l: 0
t: 5 | c: 527 | d: 2923 | w: 7 | l: 0
t: 28 | c: 555 | d: 2523 | w: 8 | l: 0
t: 43 | c: 598 | d: 2993 | w: 8 | l: 0
t: 50 | c: 648 | d: 3069 | w: 9 | l: 0
t: 36 | c: 684 | d: 2690 | w: 7 | l: 0
t: 4 | c: 688 | d: 2501 | w: 2 | l: 0
t: 59 | c: 747 | d: 2558 | w: 10 | l: 0
t: 70 | c: 817 | d: 2500 | w: 7 | l: 0
t: 21 | c: 838 | d: 2902 | w: 4 | l: 0
t: 86 | c: 924 | d: 3111 | w: 7 | l: 0
t: 3 | c: 927 | d: 3449 | w: 1 | l: 0
t: 81 | c: 1008 | d: 2585 | w: 8 | l: 0
t: 67 | c: 1075 | d: 2593 | w: 10 | l: 0
t: 77 | c: 1152 | d: 2826 | w: 6 | l: 0
t: 84 | c: 1236 | d: 2691 | w: 8 | l: 0
t: 92 | c: 1328 | d: 3073 | w: 10 | l: 0
t: 8 | c: 1336 | d: 2578 | w: 8 | l: 0
t: 18 | c: 1354 | d: 3261 | w: 5 | l: 0
t: 34 | c: 1388 | d: 3265 | w: 9 | l: 0
t: 62 | c: 1450 | d: 2539 | w: 5 | l: 0
t: 20 | c: 1470 | d: 2910 | w: 5 | l: 0
t: 53 | c: 1523 | d: 2842 | w: 4 | l: 0
t: 78 | c: 1601 | d: 2843 | w: 9 | l: 0
t: 15 | c: 1616 | d: 3332 | w: 2 | l: 0
t: 65 | c: 1681 | d: 3171 | w: 9 | l: 0
t: 1 | c: 1682 | d: 2654 | w: 4 | l: 0
t: 35 | c: 1717 | d: 2933 | w: 2 | l: 0
t: 39 | c: 1756 | d: 3009 | w: 6 | l: 0
t: 41 | c: 1797 | d: 2922 | w: 3 | l: 0
t: 91 | c: 1888 | d: 2762 | w: 9 | l: 0
t: 1 | c: 1889 | d: 2813 | w: 1 | l: 0
t: 18 | c: 1907 | d: 2845 | w: 1 | l: 0
t: 95 | c: 2002 | d: 2794 | w: 7 | l: 0
t: 19 | c: 2021 | d: 2932 | w: 5 | l: 0
t: 14 | c: 2035 | d: 2850 | w: 9 | l: 0
t: 33 | c: 2068 | d: 2929 | w: 9 | l: 0
t: 45 | c: 2113 | d: 2918 | w: 7 | l: 0
t: 68 | c: 2181 | d: 2755 | w: 4 | l: 0
t: 67 | c: 2248 | d: 2718 | w: 8 | l: 0
t: 67 | c: 2315 | d: 2722 | w: 7 | l: 0
t: 6 | c: 2321 | d: 3187 | w: 8 | l: 0
t: 89 | c: 2410 | d: 3217 | w: 9 | l: 0
t: 75 | c: 2485 | d: 2759 | w: 7 | l: 0
t: 62 | c: 2547 | d: 2563 | w: 10 | l: 0
t: 62 | c: 2609 | d: 3369 | w: 10 | l: 0
t: 75 | c: 2684 | d: 2938 | w: 6 | l: 0
t: 61 | c: 2745 | d: 3413 | w: 10 | l: 0
t: 50 | c: 2795 | d: 3399 | w: 8 | l: 0
t: 41 | c: 2836 | d: 2866 | w: 8 | l: 0
t: 99 | c: 2935 | d: 3286 | w: 9 | l: 0
t: 17 | c: 2952 | d: 3355 | w: 9 | l: 0
t: 7 | c: 2959 | d: 3151 | w: 8 | l: 0
t: 71 | c: 3030 | d: 3294 | w: 8 | l: 0
t: 6 | c: 3036 | d: 3038 | w: 9 | l: 0
t: 10 | c: 3046 | d: 3130 | w: 4 | l: 0
t: 31 | c: 3077 | d: 3240 | w: 5 | l: 0
t: 39 | c: 3116 | d: 3132 | w: 8 | l: 0
t: 41 | c: 3157 | d: 3177 | w: 2 | l: 0
t: 72 | c: 3229 | d: 3272 | w: 6 | l: 0
t: 66 | c: 3295 | d: 3332 | w: 9 | l: 0
t: 39 | c: 3334 | d: 3444 | w: 10 | l: 0
t: 52 | c: 3386 | d: 3449 | w: 8 | l: 0
t: 75 | c: 3461 | d: 3472 | w: 9 | l: 0
t: 84 | c: 3545 | d: 3478 | w: 9 | l: 67
t: 31 | c: 3576 | d: 3464 | w: 3 | l: 112
t: 100 | c: 3676 | d: 3464 | w: 8 | l: 212
t: 76 | c: 3752 | d: 3474 | w: 6 | l: 278
t: 42 | c: 3794 | d: 3433 | w: 3 | l: 361
t: 32 | c: 3826 | d: 3368 | w: 2 | l: 458
t: 81 | c: 3907 | d: 3305 | w: 4 | l: 602
t: 91 | c: 3998 | d: 2994 | w: 4 | l: 1004
t: 54 | c: 4052 | d: 3148 | w: 2 | l: 904
t: 55 | c: 4107 | d: 3202 | w: 2 | l: 905
t: 87 | c: 4194 | d: 2995 | w: 3 | l: 1199
t: 95 | c: 4289 | d: 2743 | w: 3 | l: 1546
t: 96 | c: 4385 | d: 2725 | w: 3 | l: 1660
t: 98 | c: 4483 | d: 3477 | w: 3 | l: 1006
t: 72 | c: 4555 | d: 2722 | w: 2 | l: 1833
t: 75 | c: 4630 | d: 2939 | w: 2 | l: 1691
t: 39 | c: 4669 | d: 3122 | w: 1 | l: 1547
t: 49 | c: 4718 | d: 3046 | w: 1 | l: 1672
t: 55 | c: 4773 | d: 3229 | w: 1 | l: 1544
t: 66 | c: 4839 | d: 2642 | w: 1 | l: 2197
t: 68 | c: 4907 | d: 2556 | w: 1 | l: 2351
t: 77 | c: 4984 | d: 2627 | w: 1 | l: 2357
Valor: 51293
