Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

5988
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

21:56:29
Melhor solução em: 

21:56:44
Número de cromossosmos: 140
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 91 | c: 91 | d: 3713 | w: 9 | l: 0
t: 61 | c: 152 | d: 4502 | w: 9 | l: 0
t: 18 | c: 170 | d: 3858 | w: 1 | l: 0
t: 46 | c: 216 | d: 4547 | w: 9 | l: 0
t: 89 | c: 305 | d: 4471 | w: 6 | l: 0
t: 18 | c: 323 | d: 4015 | w: 9 | l: 0
t: 87 | c: 410 | d: 4361 | w: 2 | l: 0
t: 5 | c: 415 | d: 4520 | w: 5 | l: 0
t: 94 | c: 509 | d: 3726 | w: 7 | l: 0
t: 23 | c: 532 | d: 4015 | w: 7 | l: 0
t: 17 | c: 549 | d: 4378 | w: 2 | l: 0
t: 39 | c: 588 | d: 4066 | w: 6 | l: 0
t: 54 | c: 642 | d: 3729 | w: 6 | l: 0
t: 35 | c: 677 | d: 4740 | w: 5 | l: 0
t: 88 | c: 765 | d: 4591 | w: 4 | l: 0
t: 36 | c: 801 | d: 3857 | w: 9 | l: 0
t: 68 | c: 869 | d: 3819 | w: 9 | l: 0
t: 72 | c: 941 | d: 3713 | w: 4 | l: 0
t: 51 | c: 992 | d: 4707 | w: 3 | l: 0
t: 97 | c: 1089 | d: 4022 | w: 5 | l: 0
t: 22 | c: 1111 | d: 4324 | w: 3 | l: 0
t: 58 | c: 1169 | d: 4122 | w: 6 | l: 0
t: 78 | c: 1247 | d: 4527 | w: 9 | l: 0
t: 31 | c: 1278 | d: 4095 | w: 3 | l: 0
t: 22 | c: 1300 | d: 4062 | w: 10 | l: 0
t: 92 | c: 1392 | d: 3815 | w: 8 | l: 0
t: 69 | c: 1461 | d: 4207 | w: 8 | l: 0
t: 97 | c: 1558 | d: 4126 | w: 5 | l: 0
t: 14 | c: 1572 | d: 3875 | w: 8 | l: 0
t: 41 | c: 1613 | d: 4243 | w: 5 | l: 0
t: 60 | c: 1673 | d: 4151 | w: 4 | l: 0
t: 16 | c: 1689 | d: 3803 | w: 10 | l: 0
t: 20 | c: 1709 | d: 4293 | w: 8 | l: 0
t: 24 | c: 1733 | d: 4558 | w: 5 | l: 0
t: 49 | c: 1782 | d: 4360 | w: 9 | l: 0
t: 94 | c: 1876 | d: 3752 | w: 10 | l: 0
t: 74 | c: 1950 | d: 3743 | w: 4 | l: 0
t: 22 | c: 1972 | d: 4187 | w: 10 | l: 0
t: 27 | c: 1999 | d: 4612 | w: 5 | l: 0
t: 13 | c: 2012 | d: 3717 | w: 5 | l: 0
t: 13 | c: 2025 | d: 4567 | w: 10 | l: 0
t: 72 | c: 2097 | d: 3928 | w: 8 | l: 0
t: 82 | c: 2179 | d: 4240 | w: 8 | l: 0
t: 25 | c: 2204 | d: 4562 | w: 4 | l: 0
t: 14 | c: 2218 | d: 3727 | w: 3 | l: 0
t: 50 | c: 2268 | d: 4339 | w: 3 | l: 0
t: 73 | c: 2341 | d: 4068 | w: 7 | l: 0
t: 65 | c: 2406 | d: 3888 | w: 1 | l: 0
t: 14 | c: 2420 | d: 4248 | w: 8 | l: 0
t: 91 | c: 2511 | d: 3790 | w: 10 | l: 0
t: 37 | c: 2548 | d: 3974 | w: 7 | l: 0
t: 89 | c: 2637 | d: 4546 | w: 6 | l: 0
t: 95 | c: 2732 | d: 3724 | w: 6 | l: 0
t: 1 | c: 2733 | d: 3907 | w: 10 | l: 0
t: 31 | c: 2764 | d: 3857 | w: 10 | l: 0
t: 14 | c: 2778 | d: 3797 | w: 5 | l: 0
t: 99 | c: 2877 | d: 4227 | w: 10 | l: 0
t: 10 | c: 2887 | d: 4508 | w: 3 | l: 0
t: 32 | c: 2919 | d: 4235 | w: 2 | l: 0
t: 15 | c: 2934 | d: 3814 | w: 9 | l: 0
t: 79 | c: 3013 | d: 4671 | w: 4 | l: 0
t: 81 | c: 3094 | d: 4384 | w: 6 | l: 0
t: 47 | c: 3141 | d: 4262 | w: 1 | l: 0
t: 67 | c: 3208 | d: 3864 | w: 1 | l: 0
t: 8 | c: 3216 | d: 4727 | w: 3 | l: 0
t: 28 | c: 3244 | d: 4142 | w: 2 | l: 0
t: 55 | c: 3299 | d: 4281 | w: 4 | l: 0
t: 50 | c: 3349 | d: 4204 | w: 5 | l: 0
t: 60 | c: 3409 | d: 3811 | w: 4 | l: 0
t: 5 | c: 3414 | d: 4261 | w: 8 | l: 0
t: 74 | c: 3488 | d: 3735 | w: 3 | l: 0
t: 19 | c: 3507 | d: 3767 | w: 5 | l: 0
t: 100 | c: 3607 | d: 4231 | w: 2 | l: 0
t: 33 | c: 3640 | d: 4281 | w: 5 | l: 0
t: 21 | c: 3661 | d: 3738 | w: 6 | l: 0
t: 61 | c: 3722 | d: 4113 | w: 6 | l: 0
t: 39 | c: 3761 | d: 3782 | w: 8 | l: 0
t: 65 | c: 3826 | d: 4366 | w: 7 | l: 0
t: 53 | c: 3879 | d: 4609 | w: 6 | l: 0
t: 100 | c: 3979 | d: 4025 | w: 6 | l: 0
t: 46 | c: 4025 | d: 4202 | w: 9 | l: 0
t: 49 | c: 4074 | d: 4318 | w: 8 | l: 0
t: 20 | c: 4094 | d: 4393 | w: 9 | l: 0
t: 65 | c: 4159 | d: 4188 | w: 9 | l: 0
t: 51 | c: 4210 | d: 4760 | w: 9 | l: 0
t: 73 | c: 4283 | d: 4507 | w: 2 | l: 0
t: 87 | c: 4370 | d: 4582 | w: 6 | l: 0
t: 53 | c: 4423 | d: 4537 | w: 4 | l: 0
t: 90 | c: 4513 | d: 4536 | w: 9 | l: 0
t: 69 | c: 4582 | d: 4642 | w: 9 | l: 0
t: 79 | c: 4661 | d: 4681 | w: 5 | l: 0
t: 72 | c: 4733 | d: 4753 | w: 7 | l: 0
t: 53 | c: 4786 | d: 4762 | w: 4 | l: 24
t: 80 | c: 4866 | d: 4768 | w: 5 | l: 98
t: 55 | c: 4921 | d: 4761 | w: 3 | l: 160
t: 54 | c: 4975 | d: 4761 | w: 2 | l: 214
t: 99 | c: 5074 | d: 4648 | w: 3 | l: 426
t: 52 | c: 5126 | d: 4412 | w: 1 | l: 714
t: 86 | c: 5212 | d: 4288 | w: 1 | l: 924
t: 88 | c: 5300 | d: 3722 | w: 1 | l: 1578
Valor: 5988
