Algoritmo Genético
Arquivo: wt100-2.txt
Melhor valor encontrado: 

6314
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:04:52
Melhor solução em: 

00:04:55
Número de cromossosmos: 66
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 13 | c: 13 | d: 4309 | w: 1 | l: 0
t: 75 | c: 88 | d: 4272 | w: 3 | l: 0
t: 81 | c: 169 | d: 4564 | w: 7 | l: 0
t: 41 | c: 210 | d: 3726 | w: 10 | l: 0
t: 48 | c: 258 | d: 4521 | w: 2 | l: 0
t: 72 | c: 330 | d: 4414 | w: 5 | l: 0
t: 27 | c: 357 | d: 3987 | w: 5 | l: 0
t: 22 | c: 379 | d: 3815 | w: 6 | l: 0
t: 34 | c: 413 | d: 3979 | w: 3 | l: 0
t: 8 | c: 421 | d: 4119 | w: 5 | l: 0
t: 32 | c: 453 | d: 4352 | w: 4 | l: 0
t: 85 | c: 538 | d: 3791 | w: 10 | l: 0
t: 99 | c: 637 | d: 4512 | w: 7 | l: 0
t: 34 | c: 671 | d: 3778 | w: 5 | l: 0
t: 35 | c: 706 | d: 3724 | w: 5 | l: 0
t: 49 | c: 755 | d: 3675 | w: 5 | l: 0
t: 95 | c: 850 | d: 3960 | w: 2 | l: 0
t: 47 | c: 897 | d: 4079 | w: 6 | l: 0
t: 50 | c: 947 | d: 4568 | w: 4 | l: 0
t: 65 | c: 1012 | d: 4378 | w: 9 | l: 0
t: 67 | c: 1079 | d: 3819 | w: 8 | l: 0
t: 16 | c: 1095 | d: 3835 | w: 5 | l: 0
t: 64 | c: 1159 | d: 4131 | w: 5 | l: 0
t: 54 | c: 1213 | d: 4472 | w: 9 | l: 0
t: 46 | c: 1259 | d: 3768 | w: 3 | l: 0
t: 19 | c: 1278 | d: 4552 | w: 5 | l: 0
t: 20 | c: 1298 | d: 3868 | w: 2 | l: 0
t: 24 | c: 1322 | d: 3792 | w: 7 | l: 0
t: 35 | c: 1357 | d: 3649 | w: 5 | l: 0
t: 54 | c: 1411 | d: 4087 | w: 3 | l: 0
t: 8 | c: 1419 | d: 4428 | w: 9 | l: 0
t: 23 | c: 1442 | d: 4614 | w: 6 | l: 0
t: 59 | c: 1501 | d: 3824 | w: 3 | l: 0
t: 20 | c: 1521 | d: 3668 | w: 5 | l: 0
t: 90 | c: 1611 | d: 3863 | w: 8 | l: 0
t: 90 | c: 1701 | d: 4330 | w: 7 | l: 0
t: 16 | c: 1717 | d: 4099 | w: 5 | l: 0
t: 55 | c: 1772 | d: 4303 | w: 5 | l: 0
t: 61 | c: 1833 | d: 3922 | w: 3 | l: 0
t: 36 | c: 1869 | d: 3749 | w: 8 | l: 0
t: 98 | c: 1967 | d: 3845 | w: 2 | l: 0
t: 85 | c: 2052 | d: 4273 | w: 6 | l: 0
t: 6 | c: 2058 | d: 4299 | w: 5 | l: 0
t: 37 | c: 2095 | d: 4146 | w: 5 | l: 0
t: 22 | c: 2117 | d: 3679 | w: 9 | l: 0
