Algoritmo Genético
Arquivo: wt100-13.txt
Melhor valor encontrado: 

180927
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:32:24
Melhor solução em: 

00:32:31
Número de cromossosmos: 126
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 4 | c: 4 | d: 2435 | w: 7 | l: 0
t: 9 | c: 13 | d: 1776 | w: 9 | l: 0
t: 33 | c: 46 | d: 1672 | w: 10 | l: 0
t: 12 | c: 58 | d: 2595 | w: 3 | l: 0
t: 7 | c: 65 | d: 2253 | w: 1 | l: 0
t: 37 | c: 102 | d: 1848 | w: 5 | l: 0
t: 31 | c: 133 | d: 1719 | w: 3 | l: 0
t: 98 | c: 231 | d: 1755 | w: 7 | l: 0
t: 64 | c: 295 | d: 1768 | w: 10 | l: 0
t: 39 | c: 334 | d: 1712 | w: 3 | l: 0
t: 60 | c: 394 | d: 1719 | w: 5 | l: 0
t: 48 | c: 442 | d: 1781 | w: 6 | l: 0
t: 10 | c: 452 | d: 1859 | w: 5 | l: 0
t: 4 | c: 456 | d: 2327 | w: 5 | l: 0
t: 85 | c: 541 | d: 2381 | w: 9 | l: 0
t: 99 | c: 640 | d: 1993 | w: 10 | l: 0
t: 16 | c: 656 | d: 2280 | w: 8 | l: 0
t: 63 | c: 719 | d: 1945 | w: 8 | l: 0
t: 95 | c: 814 | d: 1685 | w: 6 | l: 0
t: 34 | c: 848 | d: 1914 | w: 5 | l: 0
t: 13 | c: 861 | d: 2271 | w: 10 | l: 0
t: 25 | c: 886 | d: 1675 | w: 4 | l: 0
t: 6 | c: 892 | d: 2277 | w: 7 | l: 0
t: 1 | c: 893 | d: 1705 | w: 8 | l: 0
t: 7 | c: 900 | d: 1696 | w: 10 | l: 0
t: 39 | c: 939 | d: 1944 | w: 9 | l: 0
t: 55 | c: 994 | d: 1685 | w: 5 | l: 0
t: 63 | c: 1057 | d: 1670 | w: 9 | l: 0
t: 47 | c: 1104 | d: 2334 | w: 7 | l: 0
t: 27 | c: 1131 | d: 2101 | w: 3 | l: 0
t: 16 | c: 1147 | d: 1676 | w: 9 | l: 0
t: 83 | c: 1230 | d: 2056 | w: 7 | l: 0
t: 61 | c: 1291 | d: 1739 | w: 5 | l: 0
t: 48 | c: 1339 | d: 1715 | w: 10 | l: 0
t: 20 | c: 1359 | d: 2396 | w: 9 | l: 0
t: 75 | c: 1434 | d: 1676 | w: 10 | l: 0
t: 14 | c: 1448 | d: 2042 | w: 5 | l: 0
t: 67 | c: 1515 | d: 1800 | w: 10 | l: 0
t: 65 | c: 1580 | d: 1626 | w: 6 | l: 0
t: 32 | c: 1612 | d: 1865 | w: 7 | l: 0
t: 91 | c: 1703 | d: 1873 | w: 9 | l: 0
t: 6 | c: 1709 | d: 2639 | w: 9 | l: 0
t: 32 | c: 1741 | d: 2057 | w: 8 | l: 0
t: 14 | c: 1755 | d: 1856 | w: 10 | l: 0
t: 62 | c: 1817 | d: 1849 | w: 10 | l: 0
t: 37 | c: 1854 | d: 1997 | w: 10 | l: 0
t: 10 | c: 1864 | d: 2459 | w: 5 | l: 0
t: 51 | c: 1915 | d: 2130 | w: 8 | l: 0
t: 12 | c: 1927 | d: 2650 | w: 4 | l: 0
t: 68 | c: 1995 | d: 2209 | w: 7 | l: 0
t: 77 | c: 2072 | d: 2123 | w: 7 | l: 0
t: 74 | c: 2146 | d: 2357 | w: 9 | l: 0
t: 58 | c: 2204 | d: 2342 | w: 7 | l: 0
t: 11 | c: 2215 | d: 2272 | w: 2 | l: 0
t: 42 | c: 2257 | d: 2330 | w: 10 | l: 0
t: 82 | c: 2339 | d: 2349 | w: 9 | l: 0
t: 94 | c: 2433 | d: 2439 | w: 10 | l: 0
t: 66 | c: 2499 | d: 2503 | w: 10 | l: 0
t: 38 | c: 2537 | d: 2514 | w: 8 | l: 23
t: 66 | c: 2603 | d: 2563 | w: 9 | l: 40
t: 59 | c: 2662 | d: 2382 | w: 6 | l: 280
t: 80 | c: 2742 | d: 2402 | w: 8 | l: 340
t: 43 | c: 2785 | d: 2686 | w: 4 | l: 99
t: 54 | c: 2839 | d: 2586 | w: 5 | l: 253
t: 87 | c: 2926 | d: 2489 | w: 8 | l: 437
t: 100 | c: 3026 | d: 2423 | w: 9 | l: 603
t: 45 | c: 3071 | d: 2357 | w: 4 | l: 714
t: 34 | c: 3105 | d: 2506 | w: 3 | l: 599
t: 71 | c: 3176 | d: 2334 | w: 6 | l: 842
t: 79 | c: 3255 | d: 2516 | w: 6 | l: 739
