Algoritmo Genético
Arquivo: wt100-17.txt
Melhor valor encontrado: 

334224
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:26:24
Melhor solução em: 

00:26:35
Número de cromossosmos: 98
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 47 | c: 47 | d: 508 | w: 8 | l: 0
t: 7 | c: 54 | d: 945 | w: 2 | l: 0
t: 6 | c: 60 | d: 1282 | w: 7 | l: 0
t: 1 | c: 61 | d: 624 | w: 8 | l: 0
t: 10 | c: 71 | d: 611 | w: 5 | l: 0
t: 17 | c: 88 | d: 663 | w: 10 | l: 0
t: 80 | c: 168 | d: 627 | w: 10 | l: 0
t: 31 | c: 199 | d: 517 | w: 6 | l: 0
t: 66 | c: 265 | d: 538 | w: 7 | l: 0
t: 28 | c: 293 | d: 609 | w: 5 | l: 0
t: 4 | c: 297 | d: 1305 | w: 8 | l: 0
t: 65 | c: 362 | d: 700 | w: 6 | l: 0
t: 3 | c: 365 | d: 801 | w: 4 | l: 0
t: 37 | c: 402 | d: 574 | w: 10 | l: 0
t: 57 | c: 459 | d: 542 | w: 10 | l: 0
t: 31 | c: 490 | d: 656 | w: 8 | l: 0
t: 3 | c: 493 | d: 768 | w: 2 | l: 0
t: 21 | c: 514 | d: 591 | w: 10 | l: 0
t: 17 | c: 531 | d: 698 | w: 8 | l: 0
t: 7 | c: 538 | d: 1010 | w: 9 | l: 0
t: 5 | c: 543 | d: 623 | w: 5 | l: 0
t: 24 | c: 567 | d: 691 | w: 9 | l: 0
t: 44 | c: 611 | d: 638 | w: 5 | l: 0
t: 93 | c: 704 | d: 703 | w: 9 | l: 1
t: 26 | c: 730 | d: 740 | w: 8 | l: 0
t: 40 | c: 770 | d: 690 | w: 5 | l: 80
t: 21 | c: 791 | d: 783 | w: 5 | l: 8
t: 20 | c: 811 | d: 895 | w: 7 | l: 0
t: 18 | c: 829 | d: 849 | w: 8 | l: 0
t: 39 | c: 868 | d: 871 | w: 5 | l: 0
t: 43 | c: 911 | d: 911 | w: 6 | l: 0
t: 8 | c: 919 | d: 1078 | w: 4 | l: 0
t: 27 | c: 946 | d: 969 | w: 6 | l: 0
t: 25 | c: 971 | d: 976 | w: 2 | l: 0
t: 50 | c: 1021 | d: 1009 | w: 5 | l: 12
t: 16 | c: 1037 | d: 1060 | w: 6 | l: 0
t: 62 | c: 1099 | d: 1075 | w: 8 | l: 24
t: 34 | c: 1133 | d: 1102 | w: 7 | l: 31
t: 27 | c: 1160 | d: 1152 | w: 7 | l: 8
t: 21 | c: 1181 | d: 1186 | w: 8 | l: 0
t: 19 | c: 1200 | d: 1199 | w: 6 | l: 1
t: 30 | c: 1230 | d: 1224 | w: 5 | l: 6
t: 10 | c: 1240 | d: 1270 | w: 4 | l: 0
t: 48 | c: 1288 | d: 1285 | w: 10 | l: 3
t: 33 | c: 1321 | d: 1224 | w: 4 | l: 97
t: 51 | c: 1372 | d: 1366 | w: 9 | l: 6
t: 10 | c: 1382 | d: 1396 | w: 9 | l: 0
t: 49 | c: 1431 | d: 1433 | w: 7 | l: 0
t: 60 | c: 1491 | d: 1452 | w: 8 | l: 39
t: 62 | c: 1553 | d: 1362 | w: 7 | l: 191
t: 38 | c: 1591 | d: 1439 | w: 4 | l: 152
t: 98 | c: 1689 | d: 1090 | w: 10 | l: 599
t: 80 | c: 1769 | d: 918 | w: 8 | l: 851
t: 85 | c: 1854 | d: 1291 | w: 8 | l: 563
t: 96 | c: 1950 | d: 929 | w: 9 | l: 1021
t: 98 | c: 2048 | d: 1360 | w: 9 | l: 688
t: 55 | c: 2103 | d: 997 | w: 5 | l: 1106
t: 82 | c: 2185 | d: 1011 | w: 7 | l: 1174
t: 71 | c: 2256 | d: 1024 | w: 6 | l: 1232
t: 95 | c: 2351 | d: 1157 | w: 8 | l: 1194
t: 39 | c: 2390 | d: 666 | w: 3 | l: 1724
t: 93 | c: 2483 | d: 525 | w: 7 | l: 1958
t: 68 | c: 2551 | d: 856 | w: 5 | l: 1695
t: 98 | c: 2649 | d: 743 | w: 7 | l: 1906
