Algoritmo Genético
Arquivo: wt100-7.txt
Melhor valor encontrado: 

51256
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:30:24
Melhor solução em: 

00:30:32
Número de cromossosmos: 50
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 1 | c: 1 | d: 2654 | w: 4 | l: 0
t: 53 | c: 54 | d: 2842 | w: 4 | l: 0
t: 1 | c: 55 | d: 3078 | w: 9 | l: 0
t: 65 | c: 120 | d: 3171 | w: 9 | l: 0
t: 71 | c: 191 | d: 3294 | w: 8 | l: 0
t: 90 | c: 281 | d: 2700 | w: 9 | l: 0
t: 7 | c: 288 | d: 3151 | w: 8 | l: 0
t: 39 | c: 327 | d: 2703 | w: 7 | l: 0
t: 28 | c: 355 | d: 2523 | w: 8 | l: 0
t: 61 | c: 416 | d: 2620 | w: 4 | l: 0
t: 21 | c: 437 | d: 2902 | w: 4 | l: 0
t: 67 | c: 504 | d: 2593 | w: 10 | l: 0
t: 5 | c: 509 | d: 2923 | w: 7 | l: 0
t: 67 | c: 576 | d: 2718 | w: 8 | l: 0
t: 4 | c: 580 | d: 2501 | w: 2 | l: 0
t: 41 | c: 621 | d: 2922 | w: 3 | l: 0
t: 4 | c: 625 | d: 2829 | w: 6 | l: 0
t: 67 | c: 692 | d: 2722 | w: 7 | l: 0
t: 70 | c: 762 | d: 2500 | w: 7 | l: 0
t: 50 | c: 812 | d: 3069 | w: 9 | l: 0
t: 39 | c: 851 | d: 3009 | w: 6 | l: 0
t: 17 | c: 868 | d: 3355 | w: 9 | l: 0
t: 78 | c: 946 | d: 2843 | w: 9 | l: 0
t: 95 | c: 1041 | d: 2794 | w: 7 | l: 0
t: 33 | c: 1074 | d: 3233 | w: 4 | l: 0
t: 5 | c: 1079 | d: 2910 | w: 4 | l: 0
t: 62 | c: 1141 | d: 2965 | w: 3 | l: 0
t: 20 | c: 1161 | d: 2910 | w: 5 | l: 0
t: 75 | c: 1236 | d: 2759 | w: 7 | l: 0
t: 18 | c: 1254 | d: 3261 | w: 5 | l: 0
t: 99 | c: 1353 | d: 3286 | w: 9 | l: 0
t: 35 | c: 1388 | d: 2933 | w: 2 | l: 0
t: 75 | c: 1463 | d: 2938 | w: 6 | l: 0
t: 19 | c: 1482 | d: 2932 | w: 5 | l: 0
t: 77 | c: 1559 | d: 2826 | w: 6 | l: 0
t: 89 | c: 1648 | d: 3217 | w: 9 | l: 0
t: 32 | c: 1680 | d: 3418 | w: 3 | l: 0
t: 6 | c: 1686 | d: 3038 | w: 9 | l: 0
t: 28 | c: 1714 | d: 3276 | w: 10 | l: 0
t: 91 | c: 1805 | d: 2994 | w: 4 | l: 0
t: 10 | c: 1815 | d: 2785 | w: 9 | l: 0
t: 91 | c: 1906 | d: 2762 | w: 9 | l: 0
t: 62 | c: 1968 | d: 2563 | w: 10 | l: 0
t: 59 | c: 2027 | d: 2558 | w: 10 | l: 0
t: 39 | c: 2066 | d: 3444 | w: 10 | l: 0
t: 18 | c: 2084 | d: 2845 | w: 1 | l: 0
t: 45 | c: 2129 | d: 2918 | w: 7 | l: 0
t: 62 | c: 2191 | d: 2539 | w: 5 | l: 0
t: 68 | c: 2259 | d: 2755 | w: 4 | l: 0
t: 81 | c: 2340 | d: 2585 | w: 8 | l: 0
t: 31 | c: 2371 | d: 3240 | w: 5 | l: 0
t: 84 | c: 2455 | d: 2691 | w: 8 | l: 0
t: 34 | c: 2489 | d: 3265 | w: 9 | l: 0
t: 3 | c: 2492 | d: 3449 | w: 1 | l: 0
t: 14 | c: 2506 | d: 2850 | w: 9 | l: 0
t: 36 | c: 2542 | d: 2690 | w: 7 | l: 0
t: 10 | c: 2552 | d: 2653 | w: 4 | l: 0
t: 8 | c: 2560 | d: 2578 | w: 8 | l: 0
t: 43 | c: 2603 | d: 2993 | w: 8 | l: 0
t: 39 | c: 2642 | d: 3132 | w: 8 | l: 0
t: 31 | c: 2673 | d: 2869 | w: 2 | l: 0
t: 1 | c: 2674 | d: 2813 | w: 1 | l: 0
t: 86 | c: 2760 | d: 3111 | w: 7 | l: 0
t: 33 | c: 2793 | d: 2929 | w: 9 | l: 0
t: 41 | c: 2834 | d: 2866 | w: 8 | l: 0
t: 92 | c: 2926 | d: 3073 | w: 10 | l: 0
t: 15 | c: 2941 | d: 3332 | w: 2 | l: 0
t: 10 | c: 2951 | d: 3130 | w: 4 | l: 0
t: 98 | c: 3049 | d: 3123 | w: 8 | l: 0
t: 72 | c: 3121 | d: 3272 | w: 6 | l: 0
t: 31 | c: 3152 | d: 3464 | w: 3 | l: 0
t: 18 | c: 3170 | d: 3264 | w: 6 | l: 0
t: 6 | c: 3176 | d: 3187 | w: 8 | l: 0
t: 66 | c: 3242 | d: 3332 | w: 9 | l: 0
t: 50 | c: 3292 | d: 3399 | w: 8 | l: 0
t: 62 | c: 3354 | d: 3369 | w: 10 | l: 0
t: 61 | c: 3415 | d: 3413 | w: 10 | l: 2
t: 52 | c: 3467 | d: 3449 | w: 8 | l: 18
t: 75 | c: 3542 | d: 3472 | w: 9 | l: 70
t: 84 | c: 3626 | d: 3478 | w: 9 | l: 148
t: 100 | c: 3726 | d: 3464 | w: 8 | l: 262
t: 76 | c: 3802 | d: 3474 | w: 6 | l: 328
t: 42 | c: 3844 | d: 3433 | w: 3 | l: 411
t: 32 | c: 3876 | d: 3368 | w: 2 | l: 508
t: 81 | c: 3957 | d: 3305 | w: 4 | l: 652
t: 41 | c: 3998 | d: 3177 | w: 2 | l: 821
t: 54 | c: 4052 | d: 3148 | w: 2 | l: 904
t: 55 | c: 4107 | d: 3202 | w: 2 | l: 905
t: 87 | c: 4194 | d: 2995 | w: 3 | l: 1199
t: 95 | c: 4289 | d: 2743 | w: 3 | l: 1546
t: 96 | c: 4385 | d: 2725 | w: 3 | l: 1660
t: 98 | c: 4483 | d: 3477 | w: 3 | l: 1006
t: 72 | c: 4555 | d: 2722 | w: 2 | l: 1833
t: 75 | c: 4630 | d: 2939 | w: 2 | l: 1691
t: 39 | c: 4669 | d: 3122 | w: 1 | l: 1547
t: 49 | c: 4718 | d: 3046 | w: 1 | l: 1672
t: 55 | c: 4773 | d: 3229 | w: 1 | l: 1544
t: 66 | c: 4839 | d: 2642 | w: 1 | l: 2197
t: 68 | c: 4907 | d: 2556 | w: 1 | l: 2351
t: 77 | c: 4984 | d: 2627 | w: 1 | l: 2357
Valor: 51256
