Algoritmo Genético
Arquivo: wt100-11.txt
Melhor valor encontrado: 

181715
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:17:24
Melhor solução em: 

00:17:30
Número de cromossosmos: 198
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 6 | c: 6 | d: 1675 | w: 10 | l: 0
t: 72 | c: 78 | d: 1639 | w: 6 | l: 0
t: 7 | c: 85 | d: 1778 | w: 2 | l: 0
t: 11 | c: 96 | d: 1880 | w: 7 | l: 0
t: 3 | c: 99 | d: 1710 | w: 1 | l: 0
t: 54 | c: 153 | d: 1660 | w: 4 | l: 0
t: 33 | c: 186 | d: 1582 | w: 4 | l: 0
t: 80 | c: 266 | d: 1803 | w: 9 | l: 0
t: 56 | c: 322 | d: 1503 | w: 7 | l: 0
t: 5 | c: 327 | d: 2260 | w: 6 | l: 0
t: 50 | c: 377 | d: 1935 | w: 10 | l: 0
t: 14 | c: 391 | d: 1568 | w: 3 | l: 0
t: 28 | c: 419 | d: 1494 | w: 5 | l: 0
t: 58 | c: 477 | d: 1648 | w: 5 | l: 0
t: 75 | c: 552 | d: 1629 | w: 9 | l: 0
t: 4 | c: 556 | d: 1820 | w: 2 | l: 0
t: 82 | c: 638 | d: 1522 | w: 9 | l: 0
t: 14 | c: 652 | d: 1587 | w: 7 | l: 0
t: 15 | c: 667 | d: 1576 | w: 1 | l: 0
t: 5 | c: 672 | d: 2388 | w: 9 | l: 0
t: 4 | c: 676 | d: 1826 | w: 3 | l: 0
t: 65 | c: 741 | d: 1555 | w: 6 | l: 0
t: 27 | c: 768 | d: 1565 | w: 3 | l: 0
t: 48 | c: 816 | d: 1810 | w: 4 | l: 0
t: 15 | c: 831 | d: 2016 | w: 9 | l: 0
t: 49 | c: 880 | d: 1548 | w: 10 | l: 0
t: 14 | c: 894 | d: 1671 | w: 3 | l: 0
t: 42 | c: 936 | d: 1869 | w: 8 | l: 0
t: 32 | c: 968 | d: 1836 | w: 5 | l: 0
t: 9 | c: 977 | d: 2040 | w: 10 | l: 0
t: 36 | c: 1013 | d: 1581 | w: 3 | l: 0
t: 28 | c: 1041 | d: 1726 | w: 2 | l: 0
t: 89 | c: 1130 | d: 1826 | w: 8 | l: 0
t: 52 | c: 1182 | d: 1704 | w: 6 | l: 0
t: 95 | c: 1277 | d: 1726 | w: 6 | l: 0
t: 23 | c: 1300 | d: 1903 | w: 8 | l: 0
t: 30 | c: 1330 | d: 1553 | w: 10 | l: 0
t: 31 | c: 1361 | d: 1779 | w: 4 | l: 0
t: 1 | c: 1362 | d: 2244 | w: 6 | l: 0
t: 51 | c: 1413 | d: 1513 | w: 3 | l: 0
t: 94 | c: 1507 | d: 1553 | w: 10 | l: 0
t: 17 | c: 1524 | d: 1734 | w: 4 | l: 0
t: 16 | c: 1540 | d: 2225 | w: 5 | l: 0
t: 31 | c: 1571 | d: 1585 | w: 2 | l: 0
t: 91 | c: 1662 | d: 1883 | w: 7 | l: 0
t: 70 | c: 1732 | d: 1747 | w: 6 | l: 0
t: 10 | c: 1742 | d: 1911 | w: 1 | l: 0
t: 90 | c: 1832 | d: 1875 | w: 10 | l: 0
t: 24 | c: 1856 | d: 2011 | w: 7 | l: 0
t: 20 | c: 1876 | d: 1923 | w: 7 | l: 0
t: 27 | c: 1903 | d: 1929 | w: 4 | l: 0
t: 40 | c: 1943 | d: 1969 | w: 9 | l: 0
t: 35 | c: 1978 | d: 2117 | w: 8 | l: 0
t: 63 | c: 2041 | d: 2151 | w: 10 | l: 0
t: 27 | c: 2068 | d: 2157 | w: 4 | l: 0
t: 56 | c: 2124 | d: 2199 | w: 6 | l: 0
t: 71 | c: 2195 | d: 2219 | w: 8 | l: 0
t: 51 | c: 2246 | d: 2238 | w: 6 | l: 8
t: 23 | c: 2269 | d: 2286 | w: 7 | l: 0
t: 21 | c: 2290 | d: 2289 | w: 4 | l: 1
t: 11 | c: 2301 | d: 2362 | w: 7 | l: 0
t: 78 | c: 2379 | d: 2381 | w: 10 | l: 0
t: 13 | c: 2392 | d: 2384 | w: 10 | l: 8
t: 17 | c: 2409 | d: 2427 | w: 6 | l: 0
t: 43 | c: 2452 | d: 2408 | w: 8 | l: 44
t: 60 | c: 2512 | d: 2440 | w: 10 | l: 72
t: 94 | c: 2606 | d: 2310 | w: 10 | l: 296
t: 94 | c: 2700 | d: 2366 | w: 9 | l: 334
t: 95 | c: 2795 | d: 2301 | w: 9 | l: 494
t: 59 | c: 2854 | d: 2198 | w: 5 | l: 656
t: 62 | c: 2916 | d: 2413 | w: 5 | l: 503
t: 28 | c: 2944 | d: 2329 | w: 2 | l: 615
t: 85 | c: 3029 | d: 2367 | w: 6 | l: 662
t: 85 | c: 3114 | d: 2466 | w: 6 | l: 648
t: 29 | c: 3143 | d: 2094 | w: 2 | l: 1049
t: 75 | c: 3218 | d: 2138 | w: 5 | l: 1080
t: 82 | c: 3300 | d: 1815 | w: 5 | l: 1485
t: 17 | c: 3317 | d: 1889 | w: 1 | l: 1428
t: 86 | c: 3403 | d: 2157 | w: 5 | l: 1246
t: 87 | c: 3490 | d: 2011 | w: 5 | l: 1479
t: 72 | c: 3562 | d: 2254 | w: 4 | l: 1308
t: 95 | c: 3657 | d: 1591 | w: 5 | l: 2066
t: 96 | c: 3753 | d: 1932 | w: 5 | l: 1821
t: 80 | c: 3833 | d: 1878 | w: 4 | l: 1955
t: 81 | c: 3914 | d: 2029 | w: 4 | l: 1885
t: 64 | c: 3978 | d: 1630 | w: 3 | l: 2348
