Algoritmo Genético
Arquivo: wt100-11.txt
Melhor valor encontrado: 

182034
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:24:24
Melhor solução em: 

00:24:29
Número de cromossosmos: 158
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 75 | c: 75 | d: 1629 | w: 9 | l: 0
t: 28 | c: 103 | d: 1726 | w: 2 | l: 0
t: 49 | c: 152 | d: 1548 | w: 10 | l: 0
t: 11 | c: 163 | d: 1880 | w: 7 | l: 0
t: 27 | c: 190 | d: 1565 | w: 3 | l: 0
t: 6 | c: 196 | d: 1675 | w: 10 | l: 0
t: 5 | c: 201 | d: 2260 | w: 6 | l: 0
t: 5 | c: 206 | d: 2388 | w: 9 | l: 0
t: 7 | c: 213 | d: 1778 | w: 2 | l: 0
t: 32 | c: 245 | d: 1836 | w: 5 | l: 0
t: 16 | c: 261 | d: 2225 | w: 5 | l: 0
t: 36 | c: 297 | d: 1581 | w: 3 | l: 0
t: 95 | c: 392 | d: 1726 | w: 6 | l: 0
t: 17 | c: 409 | d: 1734 | w: 4 | l: 0
t: 4 | c: 413 | d: 1820 | w: 2 | l: 0
t: 42 | c: 455 | d: 1869 | w: 8 | l: 0
t: 14 | c: 469 | d: 1568 | w: 3 | l: 0
t: 52 | c: 521 | d: 1704 | w: 6 | l: 0
t: 89 | c: 610 | d: 1826 | w: 8 | l: 0
t: 20 | c: 630 | d: 1923 | w: 7 | l: 0
t: 58 | c: 688 | d: 1648 | w: 5 | l: 0
t: 3 | c: 691 | d: 1710 | w: 1 | l: 0
t: 56 | c: 747 | d: 1503 | w: 7 | l: 0
t: 15 | c: 762 | d: 1576 | w: 1 | l: 0
t: 4 | c: 766 | d: 1826 | w: 3 | l: 0
t: 28 | c: 794 | d: 1494 | w: 5 | l: 0
t: 31 | c: 825 | d: 1779 | w: 4 | l: 0
t: 90 | c: 915 | d: 1875 | w: 10 | l: 0
t: 48 | c: 963 | d: 1810 | w: 4 | l: 0
t: 11 | c: 974 | d: 2362 | w: 7 | l: 0
t: 54 | c: 1028 | d: 1660 | w: 4 | l: 0
t: 31 | c: 1059 | d: 1585 | w: 2 | l: 0
t: 82 | c: 1141 | d: 1522 | w: 9 | l: 0
t: 72 | c: 1213 | d: 1639 | w: 6 | l: 0
t: 65 | c: 1278 | d: 1555 | w: 6 | l: 0
t: 14 | c: 1292 | d: 1587 | w: 7 | l: 0
t: 94 | c: 1386 | d: 1553 | w: 10 | l: 0
t: 33 | c: 1419 | d: 1582 | w: 4 | l: 0
t: 51 | c: 1470 | d: 1513 | w: 3 | l: 0
t: 10 | c: 1480 | d: 1911 | w: 1 | l: 0
t: 30 | c: 1510 | d: 1553 | w: 10 | l: 0
t: 14 | c: 1524 | d: 1671 | w: 3 | l: 0
t: 1 | c: 1525 | d: 2244 | w: 6 | l: 0
t: 70 | c: 1595 | d: 1747 | w: 6 | l: 0
t: 40 | c: 1635 | d: 1969 | w: 9 | l: 0
t: 23 | c: 1658 | d: 1903 | w: 8 | l: 0
t: 80 | c: 1738 | d: 1803 | w: 9 | l: 0
t: 50 | c: 1788 | d: 1935 | w: 10 | l: 0
t: 91 | c: 1879 | d: 1883 | w: 7 | l: 0
t: 9 | c: 1888 | d: 2040 | w: 10 | l: 0
t: 27 | c: 1915 | d: 1929 | w: 4 | l: 0
t: 35 | c: 1950 | d: 2117 | w: 8 | l: 0
t: 24 | c: 1974 | d: 2011 | w: 7 | l: 0
t: 27 | c: 2001 | d: 2157 | w: 4 | l: 0
t: 15 | c: 2016 | d: 2016 | w: 9 | l: 0
t: 13 | c: 2029 | d: 2384 | w: 10 | l: 0
t: 56 | c: 2085 | d: 2199 | w: 6 | l: 0
t: 63 | c: 2148 | d: 2151 | w: 10 | l: 0
t: 71 | c: 2219 | d: 2219 | w: 8 | l: 0
t: 51 | c: 2270 | d: 2238 | w: 6 | l: 32
t: 23 | c: 2293 | d: 2286 | w: 7 | l: 7
t: 21 | c: 2314 | d: 2289 | w: 4 | l: 25
t: 78 | c: 2392 | d: 2381 | w: 10 | l: 11
t: 17 | c: 2409 | d: 2427 | w: 6 | l: 0
t: 43 | c: 2452 | d: 2408 | w: 8 | l: 44
t: 60 | c: 2512 | d: 2440 | w: 10 | l: 72
t: 94 | c: 2606 | d: 2310 | w: 10 | l: 296
t: 94 | c: 2700 | d: 2366 | w: 9 | l: 334
t: 95 | c: 2795 | d: 2301 | w: 9 | l: 494
t: 59 | c: 2854 | d: 2198 | w: 5 | l: 656
t: 62 | c: 2916 | d: 2413 | w: 5 | l: 503
t: 28 | c: 2944 | d: 2329 | w: 2 | l: 615
t: 85 | c: 3029 | d: 2367 | w: 6 | l: 662
t: 85 | c: 3114 | d: 2466 | w: 6 | l: 648
t: 29 | c: 3143 | d: 2094 | w: 2 | l: 1049
t: 75 | c: 3218 | d: 2138 | w: 5 | l: 1080
t: 82 | c: 3300 | d: 1815 | w: 5 | l: 1485
t: 17 | c: 3317 | d: 1889 | w: 1 | l: 1428
t: 86 | c: 3403 | d: 2157 | w: 5 | l: 1246
t: 87 | c: 3490 | d: 2011 | w: 5 | l: 1479
t: 72 | c: 3562 | d: 2254 | w: 4 | l: 1308
t: 95 | c: 3657 | d: 1591 | w: 5 | l: 2066
t: 96 | c: 3753 | d: 1932 | w: 5 | l: 1821
t: 80 | c: 3833 | d: 1878 | w: 4 | l: 1955
t: 81 | c: 3914 | d: 2029 | w: 4 | l: 1885
t: 64 | c: 3978 | d: 1630 | w: 3 | l: 2348
t: 87 | c: 4065 | d: 1576 | w: 4 | l: 2489
t: 87 | c: 4152 | d: 2228 | w: 4 | l: 1924
t: 23 | c: 4175 | d: 2314 | w: 1 | l: 1861
t: 93 | c: 4268 | d: 1751 | w: 4 | l: 2517
t: 97 | c: 4365 | d: 2283 | w: 4 | l: 2082
t: 55 | c: 4420 | d: 1568 | w: 2 | l: 2852
t: 86 | c: 4506 | d: 2041 | w: 3 | l: 2465
t: 62 | c: 4568 | d: 1605 | w: 2 | l: 2963
t: 62 | c: 4630 | d: 2225 | w: 2 | l: 2405
t: 34 | c: 4664 | d: 1822 | w: 1 | l: 2842
t: 44 | c: 4708 | d: 2120 | w: 1 | l: 2588
t: 99 | c: 4807 | d: 2152 | w: 2 | l: 2655
t: 74 | c: 4881 | d: 1999 | w: 1 | l: 2882
t: 87 | c: 4968 | d: 2167 | w: 1 | l: 2801
Valor: 182034
