Algoritmo Genético
Arquivo: wt100.txt
Melhor valor encontrado: 

6077
Tempo máximo em minutos: 30

Algoritmo iniciou em: 

09:28:28
Melhor solução em: 

09:28:29
Número de cromossosmos: 201
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 19 | c: 19 | d: 3767 | w: 5 | l: 0
t: 5 | c: 24 | d: 4520 | w: 5 | l: 0
t: 31 | c: 55 | d: 3857 | w: 10 | l: 0
t: 36 | c: 91 | d: 3857 | w: 9 | l: 0
t: 18 | c: 109 | d: 4015 | w: 9 | l: 0
t: 24 | c: 133 | d: 4558 | w: 5 | l: 0
t: 99 | c: 232 | d: 4227 | w: 10 | l: 0
t: 61 | c: 293 | d: 4502 | w: 9 | l: 0
t: 46 | c: 339 | d: 4547 | w: 9 | l: 0
t: 60 | c: 399 | d: 4151 | w: 4 | l: 0
t: 78 | c: 477 | d: 4527 | w: 9 | l: 0
t: 94 | c: 571 | d: 3726 | w: 7 | l: 0
t: 72 | c: 643 | d: 3928 | w: 8 | l: 0
t: 65 | c: 708 | d: 4366 | w: 7 | l: 0
t: 37 | c: 745 | d: 3974 | w: 7 | l: 0
t: 72 | c: 817 | d: 3713 | w: 4 | l: 0
t: 53 | c: 870 | d: 4762 | w: 4 | l: 0
t: 60 | c: 930 | d: 3811 | w: 4 | l: 0
t: 14 | c: 944 | d: 4248 | w: 8 | l: 0
t: 89 | c: 1033 | d: 4546 | w: 6 | l: 0
t: 89 | c: 1122 | d: 4471 | w: 6 | l: 0
t: 58 | c: 1180 | d: 4122 | w: 6 | l: 0
t: 91 | c: 1271 | d: 3790 | w: 10 | l: 0
t: 69 | c: 1340 | d: 4207 | w: 8 | l: 0
t: 17 | c: 1357 | d: 4378 | w: 2 | l: 0
t: 79 | c: 1436 | d: 4671 | w: 4 | l: 0
t: 16 | c: 1452 | d: 3803 | w: 10 | l: 0
t: 22 | c: 1474 | d: 4187 | w: 10 | l: 0
t: 55 | c: 1529 | d: 4281 | w: 4 | l: 0
t: 15 | c: 1544 | d: 3814 | w: 9 | l: 0
t: 13 | c: 1557 | d: 3717 | w: 5 | l: 0
t: 13 | c: 1570 | d: 4567 | w: 10 | l: 0
t: 87 | c: 1657 | d: 4361 | w: 2 | l: 0
t: 28 | c: 1685 | d: 4142 | w: 2 | l: 0
