Algoritmo Genético
Arquivo: wt100-7.txt
Melhor valor encontrado: 

51494
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:23:24
Melhor solução em: 

00:23:30
Número de cromossosmos: 174
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 7 | c: 7 | d: 3151 | w: 8 | l: 0
t: 33 | c: 40 | d: 2929 | w: 9 | l: 0
t: 62 | c: 102 | d: 2563 | w: 10 | l: 0
t: 20 | c: 122 | d: 2910 | w: 5 | l: 0
t: 28 | c: 150 | d: 3276 | w: 10 | l: 0
t: 32 | c: 182 | d: 3418 | w: 3 | l: 0
t: 66 | c: 248 | d: 3332 | w: 9 | l: 0
t: 34 | c: 282 | d: 3265 | w: 9 | l: 0
t: 1 | c: 283 | d: 2813 | w: 1 | l: 0
t: 14 | c: 297 | d: 2850 | w: 9 | l: 0
t: 67 | c: 364 | d: 2718 | w: 8 | l: 0
t: 6 | c: 370 | d: 3187 | w: 8 | l: 0
t: 18 | c: 388 | d: 3261 | w: 5 | l: 0
t: 18 | c: 406 | d: 3264 | w: 6 | l: 0
t: 1 | c: 407 | d: 3078 | w: 9 | l: 0
t: 78 | c: 485 | d: 2843 | w: 9 | l: 0
t: 41 | c: 526 | d: 2866 | w: 8 | l: 0
t: 43 | c: 569 | d: 2993 | w: 8 | l: 0
t: 84 | c: 653 | d: 2691 | w: 8 | l: 0
t: 39 | c: 692 | d: 3132 | w: 8 | l: 0
t: 39 | c: 731 | d: 3009 | w: 6 | l: 0
t: 39 | c: 770 | d: 2703 | w: 7 | l: 0
t: 36 | c: 806 | d: 2690 | w: 7 | l: 0
t: 8 | c: 814 | d: 2578 | w: 8 | l: 0
t: 50 | c: 864 | d: 3399 | w: 8 | l: 0
t: 61 | c: 925 | d: 2620 | w: 4 | l: 0
t: 39 | c: 964 | d: 3444 | w: 10 | l: 0
t: 91 | c: 1055 | d: 2762 | w: 9 | l: 0
t: 31 | c: 1086 | d: 2869 | w: 2 | l: 0
t: 59 | c: 1145 | d: 2558 | w: 10 | l: 0
t: 62 | c: 1207 | d: 2539 | w: 5 | l: 0
t: 67 | c: 1274 | d: 2722 | w: 7 | l: 0
t: 4 | c: 1278 | d: 2829 | w: 6 | l: 0
t: 81 | c: 1359 | d: 2585 | w: 8 | l: 0
t: 28 | c: 1387 | d: 2523 | w: 8 | l: 0
t: 1 | c: 1388 | d: 2654 | w: 4 | l: 0
t: 75 | c: 1463 | d: 2759 | w: 7 | l: 0
t: 90 | c: 1553 | d: 2700 | w: 9 | l: 0
t: 5 | c: 1558 | d: 2910 | w: 4 | l: 0
t: 41 | c: 1599 | d: 2922 | w: 3 | l: 0
t: 18 | c: 1617 | d: 2845 | w: 1 | l: 0
t: 77 | c: 1694 | d: 2826 | w: 6 | l: 0
t: 95 | c: 1789 | d: 2794 | w: 7 | l: 0
t: 92 | c: 1881 | d: 3073 | w: 10 | l: 0
t: 10 | c: 1891 | d: 2785 | w: 9 | l: 0
t: 21 | c: 1912 | d: 2902 | w: 4 | l: 0
t: 10 | c: 1922 | d: 3130 | w: 4 | l: 0
t: 62 | c: 1984 | d: 2965 | w: 3 | l: 0
t: 98 | c: 2082 | d: 3123 | w: 8 | l: 0
t: 70 | c: 2152 | d: 2500 | w: 7 | l: 0
t: 10 | c: 2162 | d: 2653 | w: 4 | l: 0
t: 5 | c: 2167 | d: 2923 | w: 7 | l: 0
t: 68 | c: 2235 | d: 2755 | w: 4 | l: 0
t: 45 | c: 2280 | d: 2918 | w: 7 | l: 0
t: 67 | c: 2347 | d: 2593 | w: 10 | l: 0
t: 4 | c: 2351 | d: 2501 | w: 2 | l: 0
t: 89 | c: 2440 | d: 3217 | w: 9 | l: 0
t: 6 | c: 2446 | d: 3038 | w: 9 | l: 0
t: 75 | c: 2521 | d: 2938 | w: 6 | l: 0
t: 61 | c: 2582 | d: 3413 | w: 10 | l: 0
t: 35 | c: 2617 | d: 2933 | w: 2 | l: 0
t: 41 | c: 2658 | d: 3177 | w: 2 | l: 0
t: 71 | c: 2729 | d: 3294 | w: 8 | l: 0
t: 53 | c: 2782 | d: 2842 | w: 4 | l: 0
t: 65 | c: 2847 | d: 3171 | w: 9 | l: 0
t: 3 | c: 2850 | d: 3449 | w: 1 | l: 0
t: 19 | c: 2869 | d: 2932 | w: 5 | l: 0
t: 86 | c: 2955 | d: 3111 | w: 7 | l: 0
t: 31 | c: 2986 | d: 3240 | w: 5 | l: 0
t: 33 | c: 3019 | d: 3233 | w: 4 | l: 0
t: 50 | c: 3069 | d: 3069 | w: 9 | l: 0
t: 15 | c: 3084 | d: 3332 | w: 2 | l: 0
t: 99 | c: 3183 | d: 3286 | w: 9 | l: 0
t: 72 | c: 3255 | d: 3272 | w: 6 | l: 0
t: 17 | c: 3272 | d: 3355 | w: 9 | l: 0
t: 32 | c: 3304 | d: 3368 | w: 2 | l: 0
t: 62 | c: 3366 | d: 3369 | w: 10 | l: 0
t: 52 | c: 3418 | d: 3449 | w: 8 | l: 0
t: 75 | c: 3493 | d: 3472 | w: 9 | l: 21
t: 84 | c: 3577 | d: 3478 | w: 9 | l: 99
t: 31 | c: 3608 | d: 3464 | w: 3 | l: 144
t: 100 | c: 3708 | d: 3464 | w: 8 | l: 244
t: 76 | c: 3784 | d: 3474 | w: 6 | l: 310
t: 42 | c: 3826 | d: 3433 | w: 3 | l: 393
t: 81 | c: 3907 | d: 3305 | w: 4 | l: 602
t: 91 | c: 3998 | d: 2994 | w: 4 | l: 1004
t: 54 | c: 4052 | d: 3148 | w: 2 | l: 904
t: 55 | c: 4107 | d: 3202 | w: 2 | l: 905
t: 87 | c: 4194 | d: 2995 | w: 3 | l: 1199
t: 95 | c: 4289 | d: 2743 | w: 3 | l: 1546
t: 96 | c: 4385 | d: 2725 | w: 3 | l: 1660
t: 98 | c: 4483 | d: 3477 | w: 3 | l: 1006
t: 72 | c: 4555 | d: 2722 | w: 2 | l: 1833
t: 75 | c: 4630 | d: 2939 | w: 2 | l: 1691
t: 39 | c: 4669 | d: 3122 | w: 1 | l: 1547
t: 49 | c: 4718 | d: 3046 | w: 1 | l: 1672
t: 55 | c: 4773 | d: 3229 | w: 1 | l: 1544
t: 66 | c: 4839 | d: 2642 | w: 1 | l: 2197
t: 68 | c: 4907 | d: 2556 | w: 1 | l: 2351
t: 77 | c: 4984 | d: 2627 | w: 1 | l: 2357
Valor: 51494
