Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5539
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

00:15:24
Melhor solução em: 

00:15:26
Número de cromossosmos: 194
Número de cromossosmos iniciais: 25
Tamanho da elite: 25
Melhor solução encontrada: 

Jobs: 100
t: 11 | c: 11 | d: 3692 | w: 2 | l: 0
t: 51 | c: 62 | d: 3871 | w: 3 | l: 0
t: 44 | c: 106 | d: 3608 | w: 10 | l: 0
t: 7 | c: 113 | d: 3946 | w: 7 | l: 0
t: 62 | c: 175 | d: 3377 | w: 6 | l: 0
t: 56 | c: 231 | d: 3393 | w: 6 | l: 0
t: 74 | c: 305 | d: 3870 | w: 8 | l: 0
t: 16 | c: 321 | d: 3537 | w: 3 | l: 0
t: 2 | c: 323 | d: 3363 | w: 10 | l: 0
t: 48 | c: 371 | d: 4135 | w: 4 | l: 0
t: 8 | c: 379 | d: 4095 | w: 8 | l: 0
t: 52 | c: 431 | d: 3628 | w: 2 | l: 0
t: 95 | c: 526 | d: 3877 | w: 3 | l: 0
t: 57 | c: 583 | d: 3469 | w: 3 | l: 0
t: 18 | c: 601 | d: 3843 | w: 8 | l: 0
t: 13 | c: 614 | d: 4115 | w: 2 | l: 0
t: 100 | c: 714 | d: 3696 | w: 10 | l: 0
t: 24 | c: 738 | d: 3749 | w: 10 | l: 0
t: 24 | c: 762 | d: 4101 | w: 9 | l: 0
t: 77 | c: 839 | d: 3872 | w: 3 | l: 0
t: 86 | c: 925 | d: 3379 | w: 10 | l: 0
t: 62 | c: 987 | d: 3954 | w: 7 | l: 0
t: 19 | c: 1006 | d: 3577 | w: 7 | l: 0
t: 17 | c: 1023 | d: 4056 | w: 4 | l: 0
t: 46 | c: 1069 | d: 3641 | w: 2 | l: 0
t: 48 | c: 1117 | d: 3752 | w: 10 | l: 0
t: 67 | c: 1184 | d: 3845 | w: 10 | l: 0
t: 10 | c: 1194 | d: 3704 | w: 5 | l: 0
t: 16 | c: 1210 | d: 3941 | w: 10 | l: 0
t: 86 | c: 1296 | d: 3685 | w: 9 | l: 0
t: 56 | c: 1352 | d: 3726 | w: 9 | l: 0
t: 19 | c: 1371 | d: 3665 | w: 1 | l: 0
t: 85 | c: 1456 | d: 3438 | w: 6 | l: 0
t: 76 | c: 1532 | d: 3421 | w: 9 | l: 0
t: 53 | c: 1585 | d: 4158 | w: 6 | l: 0
t: 41 | c: 1626 | d: 3442 | w: 5 | l: 0
t: 30 | c: 1656 | d: 3822 | w: 7 | l: 0
t: 44 | c: 1700 | d: 3920 | w: 9 | l: 0
t: 63 | c: 1763 | d: 3457 | w: 1 | l: 0
t: 27 | c: 1790 | d: 3634 | w: 2 | l: 0
t: 88 | c: 1878 | d: 3965 | w: 10 | l: 0
t: 55 | c: 1933 | d: 4008 | w: 3 | l: 0
t: 2 | c: 1935 | d: 4154 | w: 10 | l: 0
t: 83 | c: 2018 | d: 3379 | w: 9 | l: 0
t: 7 | c: 2025 | d: 4106 | w: 3 | l: 0
t: 34 | c: 2059 | d: 3540 | w: 5 | l: 0
t: 24 | c: 2083 | d: 3565 | w: 5 | l: 0
t: 83 | c: 2166 | d: 3481 | w: 4 | l: 0
t: 35 | c: 2201 | d: 3475 | w: 1 | l: 0
t: 93 | c: 2294 | d: 3394 | w: 5 | l: 0
t: 32 | c: 2326 | d: 3662 | w: 6 | l: 0
t: 24 | c: 2350 | d: 3620 | w: 5 | l: 0
t: 54 | c: 2404 | d: 3718 | w: 8 | l: 0
t: 16 | c: 2420 | d: 4284 | w: 6 | l: 0
t: 49 | c: 2469 | d: 3803 | w: 4 | l: 0
t: 14 | c: 2483 | d: 3509 | w: 3 | l: 0
t: 75 | c: 2558 | d: 3548 | w: 10 | l: 0
t: 41 | c: 2599 | d: 3786 | w: 1 | l: 0
t: 70 | c: 2669 | d: 3430 | w: 4 | l: 0
t: 24 | c: 2693 | d: 3875 | w: 1 | l: 0
t: 13 | c: 2706 | d: 3534 | w: 1 | l: 0
t: 57 | c: 2763 | d: 3731 | w: 4 | l: 0
t: 37 | c: 2800 | d: 3985 | w: 4 | l: 0
t: 13 | c: 2813 | d: 3429 | w: 6 | l: 0
t: 24 | c: 2837 | d: 4158 | w: 5 | l: 0
t: 80 | c: 2917 | d: 3864 | w: 6 | l: 0
t: 65 | c: 2982 | d: 4061 | w: 10 | l: 0
t: 41 | c: 3023 | d: 3515 | w: 1 | l: 0
t: 29 | c: 3052 | d: 3801 | w: 7 | l: 0
t: 39 | c: 3091 | d: 3432 | w: 8 | l: 0
t: 84 | c: 3175 | d: 3907 | w: 6 | l: 0
t: 8 | c: 3183 | d: 3984 | w: 8 | l: 0
t: 20 | c: 3203 | d: 3993 | w: 6 | l: 0
t: 57 | c: 3260 | d: 3558 | w: 3 | l: 0
t: 35 | c: 3295 | d: 4211 | w: 3 | l: 0
t: 20 | c: 3315 | d: 4042 | w: 7 | l: 0
t: 92 | c: 3407 | d: 3764 | w: 7 | l: 0
t: 68 | c: 3475 | d: 3648 | w: 1 | l: 0
t: 92 | c: 3567 | d: 3594 | w: 7 | l: 0
t: 84 | c: 3651 | d: 3889 | w: 9 | l: 0
t: 22 | c: 3673 | d: 3860 | w: 1 | l: 0
t: 50 | c: 3723 | d: 4165 | w: 7 | l: 0
t: 71 | c: 3794 | d: 4016 | w: 2 | l: 0
t: 73 | c: 3867 | d: 4007 | w: 8 | l: 0
t: 42 | c: 3909 | d: 3978 | w: 2 | l: 0
t: 3 | c: 3912 | d: 4209 | w: 10 | l: 0
t: 71 | c: 3983 | d: 4173 | w: 7 | l: 0
t: 66 | c: 4049 | d: 4054 | w: 6 | l: 0
t: 42 | c: 4091 | d: 4097 | w: 10 | l: 0
t: 33 | c: 4124 | d: 4129 | w: 2 | l: 0
t: 70 | c: 4194 | d: 4280 | w: 6 | l: 0
t: 55 | c: 4249 | d: 4250 | w: 6 | l: 0
t: 65 | c: 4314 | d: 4284 | w: 5 | l: 30
t: 51 | c: 4365 | d: 4260 | w: 2 | l: 105
