Algoritmo Genético
Arquivo: wt100-5.txt
Melhor valor encontrado: 

5563
Tempo máximo em minutos: 1

Algoritmo iniciou em: 

09:11:01
Melhor solução em: 

09:11:08
Número de cromossosmos: 500
Número de cromossosmos iniciais: 250
Tamanho da elite: 250
Melhor solução encontrada: 

Jobs: 100
t: 2 | c: 2 | d: 4154 | w: 10 | l: 0
t: 7 | c: 9 | d: 3946 | w: 7 | l: 0
t: 20 | c: 29 | d: 3993 | w: 6 | l: 0
t: 19 | c: 48 | d: 3577 | w: 7 | l: 0
t: 11 | c: 59 | d: 3692 | w: 2 | l: 0
t: 62 | c: 121 | d: 3377 | w: 6 | l: 0
t: 62 | c: 183 | d: 3954 | w: 7 | l: 0
t: 42 | c: 225 | d: 4097 | w: 10 | l: 0
t: 52 | c: 277 | d: 3628 | w: 2 | l: 0
t: 17 | c: 294 | d: 4056 | w: 4 | l: 0
t: 66 | c: 360 | d: 4054 | w: 6 | l: 0
t: 57 | c: 417 | d: 3731 | w: 4 | l: 0
t: 84 | c: 501 | d: 3889 | w: 9 | l: 0
t: 56 | c: 557 | d: 3726 | w: 9 | l: 0
t: 50 | c: 607 | d: 4165 | w: 7 | l: 0
t: 35 | c: 642 | d: 3475 | w: 1 | l: 0
t: 34 | c: 676 | d: 3540 | w: 5 | l: 0
t: 16 | c: 692 | d: 3537 | w: 3 | l: 0
t: 24 | c: 716 | d: 3620 | w: 5 | l: 0
t: 92 | c: 808 | d: 3764 | w: 7 | l: 0
t: 86 | c: 894 | d: 3379 | w: 10 | l: 0
t: 30 | c: 924 | d: 3822 | w: 7 | l: 0
t: 14 | c: 938 | d: 3509 | w: 3 | l: 0
t: 8 | c: 946 | d: 4095 | w: 8 | l: 0
t: 76 | c: 1022 | d: 3421 | w: 9 | l: 0
t: 41 | c: 1063 | d: 3442 | w: 5 | l: 0
t: 24 | c: 1087 | d: 3875 | w: 1 | l: 0
t: 100 | c: 1187 | d: 3696 | w: 10 | l: 0
t: 16 | c: 1203 | d: 4284 | w: 6 | l: 0
t: 42 | c: 1245 | d: 3978 | w: 2 | l: 0
t: 39 | c: 1284 | d: 3432 | w: 8 | l: 0
t: 57 | c: 1341 | d: 3469 | w: 3 | l: 0
t: 51 | c: 1392 | d: 3871 | w: 3 | l: 0
t: 44 | c: 1436 | d: 3608 | w: 10 | l: 0
t: 65 | c: 1501 | d: 4061 | w: 10 | l: 0
t: 35 | c: 1536 | d: 4211 | w: 3 | l: 0
t: 74 | c: 1610 | d: 3870 | w: 8 | l: 0
t: 75 | c: 1685 | d: 3548 | w: 10 | l: 0
t: 83 | c: 1768 | d: 3379 | w: 9 | l: 0
t: 19 | c: 1787 | d: 3665 | w: 1 | l: 0
t: 83 | c: 1870 | d: 3481 | w: 4 | l: 0
t: 71 | c: 1941 | d: 4016 | w: 2 | l: 0
t: 13 | c: 1954 | d: 4115 | w: 2 | l: 0
t: 29 | c: 1983 | d: 3801 | w: 7 | l: 0
t: 20 | c: 2003 | d: 4042 | w: 7 | l: 0
t: 2 | c: 2005 | d: 3363 | w: 10 | l: 0
t: 13 | c: 2018 | d: 3534 | w: 1 | l: 0
t: 95 | c: 2113 | d: 3877 | w: 3 | l: 0
t: 24 | c: 2137 | d: 3749 | w: 10 | l: 0
t: 92 | c: 2229 | d: 3594 | w: 7 | l: 0
t: 80 | c: 2309 | d: 3864 | w: 6 | l: 0
t: 33 | c: 2342 | d: 4129 | w: 2 | l: 0
t: 32 | c: 2374 | d: 3662 | w: 6 | l: 0
t: 48 | c: 2422 | d: 4135 | w: 4 | l: 0
t: 93 | c: 2515 | d: 3394 | w: 5 | l: 0
t: 46 | c: 2561 | d: 3641 | w: 2 | l: 0
t: 3 | c: 2564 | d: 4209 | w: 10 | l: 0
t: 44 | c: 2608 | d: 3920 | w: 9 | l: 0
t: 41 | c: 2649 | d: 3515 | w: 1 | l: 0
t: 63 | c: 2712 | d: 3457 | w: 1 | l: 0
t: 18 | c: 2730 | d: 3843 | w: 8 | l: 0
t: 16 | c: 2746 | d: 3941 | w: 10 | l: 0
t: 13 | c: 2759 | d: 3429 | w: 6 | l: 0
t: 56 | c: 2815 | d: 3393 | w: 6 | l: 0
t: 84 | c: 2899 | d: 3907 | w: 6 | l: 0
t: 85 | c: 2984 | d: 3438 | w: 6 | l: 0
t: 73 | c: 3057 | d: 4007 | w: 8 | l: 0
t: 88 | c: 3145 | d: 3965 | w: 10 | l: 0
t: 77 | c: 3222 | d: 3872 | w: 3 | l: 0
t: 27 | c: 3249 | d: 3634 | w: 2 | l: 0
t: 49 | c: 3298 | d: 3803 | w: 4 | l: 0
t: 10 | c: 3308 | d: 3704 | w: 5 | l: 0
t: 70 | c: 3378 | d: 3430 | w: 4 | l: 0
t: 54 | c: 3432 | d: 3718 | w: 8 | l: 0
t: 57 | c: 3489 | d: 3558 | w: 3 | l: 0
t: 24 | c: 3513 | d: 3565 | w: 5 | l: 0
t: 86 | c: 3599 | d: 3685 | w: 9 | l: 0
t: 83 | c: 3682 | d: 3907 | w: 2 | l: 0
t: 48 | c: 3730 | d: 3752 | w: 10 | l: 0
t: 22 | c: 3752 | d: 3860 | w: 1 | l: 0
t: 8 | c: 3760 | d: 3984 | w: 8 | l: 0
t: 67 | c: 3827 | d: 3845 | w: 10 | l: 0
t: 24 | c: 3851 | d: 4158 | w: 5 | l: 0
t: 37 | c: 3888 | d: 3985 | w: 4 | l: 0
t: 55 | c: 3943 | d: 4250 | w: 6 | l: 0
t: 7 | c: 3950 | d: 4106 | w: 3 | l: 0
